id,title,original_language,release_date,overview,popularity,vote_average,vote_count,genre_ids,poster_url
11544,Lilo & Stitch,en,2002-06-21,"As Stitch, a runaway genetic experiment from a faraway planet, wreaks havoc on the Hawaiian Islands, he becomes the mischievous adopted alien ""puppy"" of an independent little girl named Lilo and learns about loyalty, friendship, and ʻohana, the Hawaiian tradition of family.",40.5738,7.556,6652,"16,10751,35",https://image.tmdb.org/t/p/w500/d73UqZWyw3MUMpeaFcENgLZ2kWS.jpg
1377424,Victoria,ml,2024-12-14,"Victoria, a young beautician in a suburban beauty parlour, decides to elope with her Hindu boyfriend after a fierce clash with her conservative Catholic parents. Amidst the turmoil, a neighbour asks her to temporarily house an offering rooster destined for a festival at St. George church inside the parlour. Juggling the rooster's antics, unexpected clients, and her boyfriend's uncertainty, Victoria grapples with conflicting emotions leading to a day of intense personal and spiritual revelations.",44.1766,7.5,2,18,https://image.tmdb.org/t/p/w500/hw09PdM2o7pF1zxn1pM8NTMPzno.jpg
1156593,Your Fault,es,2024-12-26,The love between Noah and Nick seems unwavering despite their parents' attempts to separate them. But his job and her entry into college open up their lives to new relationships that will shake the foundations of both their relationship and the Leister family itself.,43.2394,7.136,1284,"10749,18",https://image.tmdb.org/t/p/w500/1sQA7lfcF9yUyoLYC0e6Zo3jmxE.jpg
1184918,The Wild Robot,en,2024-09-12,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",42.2579,8.3,5106,"16,878,10751",https://image.tmdb.org/t/p/w500/wTnV3PCVW5O92JMrFvvrRcV39RU.jpg
1257960,Sikandar,hi,2025-03-29,A tragic accident pushes the powerful Sikandar to protect the less fortunate by standing up to corruption and greed — using any means necessary.,42.0898,4.818,55,"28,18",https://image.tmdb.org/t/p/w500/41s42CRXafa3OuRGvCtfYPEBmse.jpg
1470736,Open,en,2025-06-14,"The perfect summer turns into a blood-soaked nightmare as counselors at an isolated camp are hunted by a killer and the truth behind the murders is darker than anyone imagined. If the killer doesn't get you, the drama definitely will.",42.0484,6.5,2,"27,35",https://image.tmdb.org/t/p/w500/A7TXvimVRgGiKsviUopqPLr3fY1.jpg
1040159,My Massive Cock,en,2022-10-24,"An extra-large penis is an object of desire for many. But for some men, extra-large seriously complicates their lives and relationships, and penis reduction surgery seems the only answer.",41.6712,6.222,9,99,https://image.tmdb.org/t/p/w500/9JQHViS8uugeWKfFsnEj3xTB2dZ.jpg
1084199,Companion,en,2025-01-22,"During a weekend getaway at a secluded lakeside estate, a group of friends finds themselves entangled in a web of secrets, deception, and advanced technology. As tensions rise and loyalties are tested, they uncover unsettling truths about themselves and the world around them.",41.3196,7.066,1412,"27,10749,53,878",https://image.tmdb.org/t/p/w500/oCoTgC3UyWGfyQ9thE10ulWR7bn.jpg
1232933,Fear Below,en,2025-05-02,A rag-tag team of divers attempting to salvage a sunken car from a river are thwarted by a highly aggressive bull shark.,41.0528,6.676,68,"27,28,12,53",https://image.tmdb.org/t/p/w500/obK2G8huZWeAQEgOz1I47AkzHYh.jpg
1477114,Sorority,tl,2025-06-20,"A tale of seduction and mystery. A fearless pre-law student joins an elite sorority led by a powerful heiress. As secrets unfold, she’s torn between the woman who awakened her desire and a truth that could destroy them both.",40.6705,6.5,2,"18,10749",https://image.tmdb.org/t/p/w500/zibf9SwgiEW7Od5kwdRLSoQygRd.jpg
1001435,The Future Awaits,fr,2025-02-26,"In July 1942, during the Vel’ d’Hiv’ Roundup of Jewish families in Paris, 13 year old Tauba Birenbaum and her parents, who are Polish Jews, find refuge in a tiny room for the next 765 days. Living conditions are tough and they fear being discovered at any moment. But while her parents sink further into despair, Tauba’s fighting spirit shines through. She finds joy in every little thing, from a piano drawn on the floor, to the views of Paris through an open window. Despite extreme circumstances, she will keep hope until the liberation of Paris, and take back control of her life.",40.6594,7.389,18,"18,36,10752",https://image.tmdb.org/t/p/w500/j179kr6sLF89MlhTBj0vyNfWBww.jpg
980477,Ne Zha 2,zh,2025-01-29,"Following the Tribulation, although the souls of Ne Zha and Ao Bing were preserved, their physical bodies will soon be destroyed. Tai Yi Zhen Ren plans to use the Seven Colored Lotus to reshape their physical forms, but encounters numerous difficulties. What will become of Ne Zha and Ao Bing?",40.1246,8.058,181,"16,14,12",https://image.tmdb.org/t/p/w500/293Mo4GWf7Tl0TfAr5NFghqeMy7.jpg
617126,The Fantastic Four: First Steps,en,2025-07-23,"Against the vibrant backdrop of a 1960s-inspired, retro-futuristic world, Marvel's First Family is forced to balance their roles as heroes with the strength of their family bond, while defending Earth from a ravenous space god called Galactus and his enigmatic Herald, Silver Surfer.",40.0387,0.0,0,"878,12",https://image.tmdb.org/t/p/w500/x26MtUlwtWD26d0G0FXcppxCJio.jpg
933260,The Substance,en,2024-09-07,"A fading celebrity decides to use a black market drug, a cell-replicating substance that temporarily creates a younger, better version of herself.",40.0088,7.143,4778,"18,27,878",https://image.tmdb.org/t/p/w500/cGm2qnmXx9tFabmzEIkJZjCJdQd.jpg
872585,Oppenheimer,en,2023-07-19,The story of J. Robert Oppenheimer's role in the development of the atomic bomb during World War II.,39.8978,8.06,10363,"18,36",https://image.tmdb.org/t/p/w500/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg
584855,Fierce Town,ru,2025-01-30,"By the middle of the 12th century, the borders of the Mongolian Empire stretched from the Adriatic and Mediterranean Seas in the west to the southern lands of China in the east. The Mongolian army, under Khan Batu’s command, was known for its invisibility, destroying anyone who dared to challenge them. Yet, even within their central territories, some areas refused to bow to the Genghisids. Kozelsk was one of them. The Mongolian armies bypassed the high walls of this small town, considering that ""the skin of the wolf was not worth the risk of encountering its teeth"".However, one of the Khan’s commanders harbored a grudge against the town's citizens. Now, the people of Kozelsk must face a battle against the strongest army in the world, with no hope of victory. This is a story about people facing their death. Some try to escape, others are willing to do anything to survive, but most are prepared to protect their city from the relentless storms of the Mongolian hordes.",39.3034,7.5,4,"18,36,28",https://image.tmdb.org/t/p/w500/vYiq2eZKASt3YAbiVX8xpolZisG.jpg
1011985,Kung Fu Panda 4,en,2024-03-02,"Po is gearing up to become the spiritual leader of his Valley of Peace, but also needs someone to take his place as Dragon Warrior. As such, he will train a new kung fu practitioner for the spot and will encounter a villain called the Chameleon who conjures villains from the past.",38.996,7.063,3122,"16,10751,28,35,12,14",https://image.tmdb.org/t/p/w500/nqXsAaQsKw2gKpkfhIgjXNDRqg7.jpg
1411773,The Last Stand of Ellen Cole,en,2024-10-18,"When an evil contractor goes to extreme measures to evict a testy tenant who is standing in the way of his new project, he fails to take into account that this seemingly harmless old woman is a trained killer and will do anything to protect her beloved home.",38.6161,8.1,25,"28,12",https://image.tmdb.org/t/p/w500/oq1pGVQ2t3Cy4v7sA4LRhNjtZuJ.jpg
519182,Despicable Me 4,en,2024-06-20,"Gru and Lucy and their girls—Margo, Edith and Agnes—welcome a new member to the Gru family, Gru Jr., who is intent on tormenting his dad. Gru also faces a new nemesis in Maxime Le Mal and his femme fatale girlfriend Valentina, forcing the family to go on the run.",38.5169,7.045,2820,"10751,35,16,878",https://image.tmdb.org/t/p/w500/wWba3TaojhK7NdycRhoQpsG0FaH.jpg
1094473,Bambi: A Life in the Woods,fr,2024-10-16,"The life of Bambi, a male roe deer, from his birth through childhood, the loss of his mother, the finding of a mate, the lessons he learns from his father, and the experience he gains about the dangers posed by human hunters in the forest.",38.292,5.8,30,"12,10751,99",https://image.tmdb.org/t/p/w500/vWNVHtwOhcoOEUSrY1iHRGbgH8O.jpg
1097311,Echo Valley,en,2025-06-13,"Kate lives a secluded life—until her troubled daughter shows up, frightened and covered in someone else's blood. As Kate unravels the shocking truth, she learns just how far a mother will go to try to save her child.",38.148,6.542,155,"53,18",https://image.tmdb.org/t/p/w500/3Ey3HuqZdrx1rfxRkfiOXDFtvtl.jpg
157336,Interstellar,en,2014-11-05,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,38.0225,8.456,37334,"12,18,878",https://image.tmdb.org/t/p/w500/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg
896536,The Legend of Ochi,en,2025-04-18,"In a remote village on the island of Carpathia, a shy farm girl named Yuri is raised to fear an elusive animal species known as ochi. But when Yuri discovers a wounded baby ochi has been left behind, she escapes on a quest to bring him home.",37.8705,6.4,129,"10751,14,12",https://image.tmdb.org/t/p/w500/wVujUVvY4qvKARAslItQ4ARKqtz.jpg
671,Harry Potter and the Philosopher's Stone,en,2001-11-16,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.",37.5148,7.901,28317,"12,14",https://image.tmdb.org/t/p/w500/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg
668489,Havoc,en,2025-04-25,"When a drug heist swerves lethally out of control, a jaded cop fights his way through a corrupt city's criminal underworld to save a politician's son.",37.3783,6.449,870,"28,80,53",https://image.tmdb.org/t/p/w500/ubP2OsF3GlfqYPvXyLw9d78djGX.jpg
558449,Gladiator II,en,2024-11-13,"Years after witnessing the death of the revered hero Maximus at the hands of his uncle, Lucius is forced to enter the Colosseum after his home is conquered by the tyrannical Emperors who now lead Rome with an iron fist. With rage in his heart and the future of the Empire at stake, Lucius must look to his past to find strength and honor to return the glory of Rome to its people.",37.2123,6.699,3571,"28,12,18",https://image.tmdb.org/t/p/w500/2cxhvwyEwRlysAmRH4iodkvo0z5.jpg
1233069,Exterritorial,de,2025-04-29,"When her son vanishes inside a US consulate, ex-special forces soldier Sara does everything in her power to find him — and uncovers a dark conspiracy.",37.0385,6.771,489,"53,28",https://image.tmdb.org/t/p/w500/micQGmD3K7Ni0wzyaSgBKGxrFWn.jpg
462183,Wild Awakening,es,2016-10-23,"Toni and Emma are brother and sister who owns a stable farm. Ramon and his son, Aaron works for them. Toni is openly gay and loves to party, Emma has a crush on Aaron who is a closeted gay who is afraid that his father might find out, but his father also has a secret.",36.6422,5.275,20,"18,10749,53",https://image.tmdb.org/t/p/w500/jD9MILmkIeBBoFJbOjHAaCQ3sEA.jpg
1294203,My Fault: London,en,2025-02-12,"18-year-old Noah moves from America to London, with her mother who's recently fallen in love with William, a wealthy British businessman. Noah meets William’s son, bad-boy Nick, and soon discovers there is an attraction between them neither can avoid. As Noah spends the summer adjusting to her new life, her devastating past will catch up with her while falling in love for the first time.",36.6282,7.435,413,"10749,18",https://image.tmdb.org/t/p/w500/ttN5D6GKOwKWHmCzDGctAvaNMAi.jpg
1199974,Párvulos: Children of the Apocalypse,es,2024-10-18,"In a dystopian future ravaged by a viral apocalypse, three young brothers—Salvador, Oliver, and Benjamin—find themselves isolated in a remote cabin deep within the woods. As they navigate this desolate world, they harbor a dark and disturbing secret in their basement, a presence they must feed to ensure their own survival.",36.509,6.62,25,27,https://image.tmdb.org/t/p/w500/pHehmoG3gbTb5RsKWOdxqLmnhpD.jpg
1365103,Marriage Unplugged,en,2024-10-28,"Unhappy in their marriage, Suzanna and Andrew buy a male sex robot called James, who consequently uncovers the deep fractures in their relationship.",36.328,8.0,2,,https://image.tmdb.org/t/p/w500/3H99Wl52sBPRqXZ3LJjgODOLfwX.jpg
299536,Avengers: Infinity War,en,2018-04-25,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",35.626,8.236,30666,"12,28,878",https://image.tmdb.org/t/p/w500/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg
829557,365 Days: This Day,pl,2022-04-26,"Laura and Massimo are back and hotter than ever. But the reunited couple's new beginning is complicated by Massimo’s family ties and a mysterious man who enters Laura’s life to win her heart and trust, at any cost.",35.2315,5.906,1732,"10749,18",https://image.tmdb.org/t/p/w500/iLmG3HCXVyqXYbFvUO1rfOeGa3Z.jpg
24428,The Avengers,en,2012-04-25,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",34.4749,7.765,32167,"878,28,12",https://image.tmdb.org/t/p/w500/RYMX2wcKCBAr24UyPD7xwmjaTn.jpg
